Vehicle ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Combined,Manufacturer,Category,Fuel Code,Fuel,Drivetrain
845,11,5.0,223,Aspen FFV,2009,9.0,,14.0,,Chrysler,SUV,E85_GSLN,Ethanol (E85),
853,45,9.0,223,Aspen Hybrid,2009,19.0,,,,Chrysler,SUV,HYBR,Hybrid Electric,
843,11,5.0,223,Sebring FFV,2009,13.0,,19.0,,Chrysler,Sedan/Wagon,E85_GSLN,Ethanol (E85),
850,11,5.0,223,Town and Country FFV,2009,11.0,,17.0,,Chrysler,Van,E85_GSLN,Ethanol (E85),
844,11,5.0,225,Avenger FFV,2009,13.0,,19.0,,Dodge,Sedan/Wagon,E85_GSLN,Ethanol (E85),
849,11,5.0,225,Caravan FFV,2009,11.0,,17.0,,Dodge,Van,E85_GSLN,Ethanol (E85),
847,11,5.0,225,Dakota FFV,2009,9.0,,14.0,,Dodge,Pickup,E85_GSLN,Ethanol (E85),
846,11,5.0,225,Durango FFV,2009,9.0,,14.0,,Dodge,SUV,E85_GSLN,Ethanol (E85),
854,45,9.0,225,Durango Hybrid,2009,19.0,,,,Dodge,SUV,HYBR,Hybrid Electric,
848,11,5.0,225,Ram FFV,2009,9.0,,14.0,,Dodge,Pickup,E85_GSLN,Ethanol (E85),
855,11,5.0,219,Crown Victoria FFV,2009,12.0,,16.0,,Ford,Sedan/Wagon,E85_GSLN,Ethanol (E85),
861,11,5.0,219,E150 Van FFV,2009,,,,,Ford,Van,E85_GSLN,Ethanol (E85),
864,45,9.0,219,Escape Hybrid,2009,34.0,,,,Ford,SUV,HYBR,Hybrid Electric,
858,11,5.0,219,Expedition FFV,2009,10.0,,14.0,,Ford,SUV,E85_GSLN,Ethanol (E85),
859,11,5.0,219,F-150 FFV,2009,10.0,,14.0,,Ford,Pickup,E85_GSLN,Ethanol (E85),
860,55,1.0,219,Roush F-150 LPI,2009,,,,,Ford,Pickup,LPG,Propane,
878,11,5.0,213,Savana 1500 FFV,2009,10.0,,14.0,,GMC,Van,E85_GSLN,Ethanol (E85),
876,11,5.0,213,Sierra 1500 FFV,2009,11.0,,14.0,,GMC,Pickup,E85_GSLN,Ethanol (E85),
884,45,9.0,213,Yukon 1500 Hybrid,2009,20.0,,,,GMC,SUV,HYBR,Hybrid Electric,
871,11,5.0,213,Yukon FFV,2009,10.0,,14.0,,GMC,SUV,E85_GSLN,Ethanol (E85),
873,11,5.0,213,Yukon XL FFV,2009,10.0,,14.0,,GMC,SUV,E85_GSLN,Ethanol (E85),
840,3,1.0,209,Civic GX,2009,24.0,,25.0,,Honda,Sedan/Wagon,CNG,CNG - Compressed Natural Gas,
841,45,9.0,209,Civic Hybrid Sedan,2009,40.0,,,,Honda,Sedan/Wagon,HYBR,Hybrid Electric,
842,9,7.0,209,FCX,2009,77.0,,,,Honda,Sedan/Wagon,H2,Hydrogen Fuel Cell,
889,11,5.0,271,H2 FFV,2009,,,,,HUMMER,SUV,E85_GSLN,Ethanol (E85),
851,11,5.0,275,Commander FFV,2009,9.0,,14.0,,Jeep,SUV,E85_GSLN,Ethanol (E85),
852,11,5.0,275,Grand Cherokee FFV,2009,9.0,,14.0,,Jeep,SUV,E85_GSLN,Ethanol (E85),
933,45,9.0,243,GS 450h,2009,22.0,,,,Lexus,Sedan/Wagon,HYBR,Hybrid Electric,
932,45,9.0,243,LS 600h,2009,20.0,,,,Lexus,Sedan/Wagon,HYBR,Hybrid Electric,
863,11,5.0,227,Navigator FFV,2009,10.0,,14.0,,Lincoln,SUV,E85_GSLN,Ethanol (E85),
856,11,5.0,227,Town Car FFV,2009,12.0,,16.0,,Lincoln,Sedan/Wagon,E85_GSLN,Ethanol (E85),
887,45,9.0,229,Tribute Hybrid,2009,34.0,,,,Mazda,SUV,HYBR,Hybrid Electric,
891,11,5.0,239,C300 Sport Sedan FFV,2009,13.0,,18.0,,Mercedes-Benz,Sedan/Wagon,E85_GSLN,Ethanol (E85),
857,11,5.0,233,Grand Marquis FFV,2009,12.0,,16.0,,Mercury,Sedan/Wagon,E85_GSLN,Ethanol (E85),
865,45,9.0,233,Mariner Hybrid,2009,34.0,,,,Mercury,SUV,HYBR,Hybrid Electric,
902,11,5.0,263,Raider FFV,2009,9.0,,14.0,,Mitsubishi,Pickup,E85_GSLN,Ethanol (E85),
894,45,9.0,217,Altima Hybrid,2009,35.0,,,,Nissan,Sedan/Wagon,HYBR,Hybrid Electric,
892,11,5.0,217,Armada FFV,2009,9.0,,12.0,,Nissan,SUV,E85_GSLN,Ethanol (E85),
893,11,5.0,217,Titan FFV,2009,9.0,,13.0,,Nissan,Pickup,E85_GSLN,Ethanol (E85),
881,45,9.0,273,Aura Hybrid,2009,26.0,,,,Saturn,Sedan/Wagon,HYBR,Hybrid Electric,
883,45,9.0,273,VUE Green Line,2009,25.0,,,,Saturn,SUV,HYBR,Hybrid Electric,
928,41,1.0,237,Roadster 2.5,2009,,,,,Tesla,Sedan/Wagon,ELEC,Electric,
897,45,9.0,221,Camry Hybrid,2009,33.0,,,,Toyota,Sedan/Wagon,HYBR,Hybrid Electric,
898,45,9.0,221,Highlander Hybrid,2009,27.0,,,,Toyota,SUV,HYBR,Hybrid Electric,
896,45,9.0,221,Prius Hybrid,2009,48.0,,,,Toyota,Sedan/Wagon,HYBR,Hybrid Electric,
895,11,5.0,221,Tundra FFV,2009,10.0,,13.0,,Toyota,Pickup,E85_GSLN,Ethanol (E85),
795,11,5.0,215,Avalanche FFV,2008,11.0,,14.0,,Chevrolet,Pickup,E85_GSLN,Ethanol (E85),
799,11,5.0,215,Express FFV,2008,9.0,,12.0,,Chevrolet,Van,E85_GSLN,Ethanol (E85),
790,11,5.0,215,Impala FFV,2008,14.0,,18.0,,Chevrolet,Sedan/Wagon,E85_GSLN,Ethanol (E85),
805,45,9.0,215,Malibu,2008,24.0,,24.0,,Chevrolet,Sedan/Wagon,HYBR,Hybrid Electric,
802,11,5.0,215,Police Impala FFV,2008,14.0,,18.0,,Chevrolet,Sedan/Wagon,E85_GSLN,Ethanol (E85),
792,11,5.0,215,Police Tahoe FFV,2008,11.0,,14.0,,Chevrolet,SUV,E85_GSLN,Ethanol (E85),
793,11,5.0,215,Silverado FFV,2008,11.0,,15.0,,Chevrolet,Pickup,E85_GSLN,Ethanol (E85),
794,11,5.0,215,Suburban FFV,2008,11.0,,14.0,,Chevrolet,SUV,E85_GSLN,Ethanol (E85),
791,11,5.0,215,Tahoe FFV,2008,11.0,,14.0,,Chevrolet,SUV,E85_GSLN,Ethanol (E85),
806,45,9.0,215,Tahoe Hybrid,2008,20.0,,20.0,,Chevrolet,SUV,HYBR,Hybrid Electric,
801,11,5.0,215,Uplander FFV,2008,12.0,,16.0,,Chevrolet,Van,E85_GSLN,Ethanol (E85),
814,11,5.0,223,Aspen FFV,2008,9.0,,14.0,,Chrysler,SUV,E85_GSLN,Ethanol (E85),
809,11,5.0,223,Sebring FFV,2008,13.0,,19.0,,Chrysler,Sedan/Wagon,E85_GSLN,Ethanol (E85),
816,11,5.0,223,Town and Country FFV,2008,11.0,,17.0,,Chrysler,Van,E85_GSLN,Ethanol (E85),
818,11,5.0,225,Avenger FFV,2008,13.0,,19.0,,Dodge,Sedan/Wagon,E85_GSLN,Ethanol (E85),
815,11,5.0,225,Dakota FFV,2008,9.0,,14.0,,Dodge,Pickup,E85_GSLN,Ethanol (E85),
811,11,5.0,225,Durango FFV,2008,9.0,,14.0,,Dodge,SUV,E85_GSLN,Ethanol (E85),
810,11,5.0,225,Grand Caravan FFV,2008,11.0,,14.0,,Dodge,Van,E85_GSLN,Ethanol (E85),
817,11,5.0,225,Ram Pickup FFV,2008,9.0,,13.0,,Dodge,Pickup,E85_GSLN,Ethanol (E85),
821,11,5.0,219,Crown Victoria FFV,2008,11.0,,15.0,,Ford,Sedan/Wagon,E85_GSLN,Ethanol (E85),
839,11,5.0,219,Crown Victoria Police FFV,2008,11.0,,15.0,,Ford,Sedan/Wagon,E85_GSLN,Ethanol (E85),
826,45,9.0,219,Escape Hybrid,2008,34.0,,34.0,,Ford,SUV,HYBR,Hybrid Electric,
823,11,5.0,219,F-150 FFV,2008,10.0,,13.0,,Ford,Pickup,E85_GSLN,Ethanol (E85),
827,55,1.0,219,F-150 LPI,2008,,,,,Ford,Pickup,LPG,Propane,
825,11,5.0,219,Grand Marquis FFV,2008,11.0,,15.0,,Ford,Sedan/Wagon,E85_GSLN,Ethanol (E85),
800,11,5.0,213,Savana FFV,2008,10.0,,14.0,,GMC,Van,E85_GSLN,Ethanol (E85),
796,11,5.0,213,Sierra FFV,2008,11.0,,15.0,,GMC,Pickup,E85_GSLN,Ethanol (E85),
807,45,9.0,213,Yukon,2008,20.0,,20.0,,GMC,SUV,HYBR,Hybrid Electric,
798,11,5.0,213,Yukon FFV,2008,11.0,,14.0,,GMC,SUV,E85_GSLN,Ethanol (E85),
797,11,5.0,213,Yukon XL FFV,2008,11.0,,14.0,,GMC,SUV,E85_GSLN,Ethanol (E85),
819,3,1.0,209,Civic GX,2008,24.0,,25.0,,Honda,Sedan/Wagon,CNG,CNG - Compressed Natural Gas,
820,45,9.0,209,Civic Hybrid Sedan,2008,40.0,,25.0,,Honda,Sedan/Wagon,HYBR,Hybrid Electric,
808,9,7.0,209,FCX,2008,62.0,,,,Honda,Sedan/Wagon,H2,Hydrogen Fuel Cell,
813,11,5.0,275,Commander FFV,2008,9.0,,14.0,,Jeep,SUV,E85_GSLN,Ethanol (E85),
812,11,5.0,275,Grand Cherokee FFV,2008,9.0,,14.0,,Jeep,SUV,E85_GSLN,Ethanol (E85),
822,11,5.0,227,Town Car FFV,2008,11.0,,15.0,,Lincoln,Sedan/Wagon,E85_GSLN,Ethanol (E85),
838,45,9.0,229,Tribute,2008,29.0,,29.0,,Mazda,SUV,HYBR,Hybrid Electric,
834,11,5.0,239,C300 Sport Sedan FFV,2008,13.0,,18.0,,Mercedes-Benz,Sedan/Wagon,E85_GSLN,Ethanol (E85),
824,45,9.0,233,Mariner,2008,34.0,,34.0,,Mercury,SUV,HYBR,Hybrid Electric,
837,45,9.0,217,Altima,2008,35.0,,35.0,,Nissan,Sedan/Wagon,HYBR,Hybrid Electric,
836,11,5.0,217,Armada FFV,2008,9.0,,12.0,,Nissan,SUV,E85_GSLN,Ethanol (E85),
835,11,5.0,217,Titan FFV,2008,9.0,,12.0,,Nissan,Pickup,E85_GSLN,Ethanol (E85),
804,45,9.0,273,Aura Hybrid,2008,24.0,,24.0,,Saturn,Sedan/Wagon,HYBR,Hybrid Electric,
803,45,9.0,273,VUE Green Line,2008,27.0,,27.0,,Saturn,SUV,HYBR,Hybrid Electric,
830,45,9.0,221,Camry,2008,33.0,,33.0,,Toyota,Sedan/Wagon,HYBR,Hybrid Electric,
829,45,9.0,221,Highlander,2008,27.0,,27.0,,Toyota,SUV,HYBR,Hybrid Electric,
832,45,9.0,221,Lexus GS 450h Hybrid,2008,22.0,,22.0,,Toyota,Sedan/Wagon,HYBR,Hybrid Electric,
833,45,9.0,221,Lexus LS 600h,2008,20.0,,20.0,,Toyota,Sedan/Wagon,HYBR,Hybrid Electric,
831,45,9.0,221,Lexus RX 400h Hybrid,2008,27.0,,27.0,,Toyota,SUV,HYBR,Hybrid Electric,
828,45,9.0,221,Prius Hybrid,2008,48.0,,48.0,,Toyota,Sedan/Wagon,HYBR,Hybrid Electric,
696,11,5.0,235,Terraza FFV,2007,13.0,,18.0,,Buick,Van,E85_GSLN,Ethanol (E85),
689,11,5.0,215,Avalanche FFV,2007,12.0,,15.0,,Chevrolet,Pickup,E85_GSLN,Ethanol (E85),
712,11,5.0,215,Express FFV,2007,10.0,,14.0,,Chevrolet,Van,E85_GSLN,Ethanol (E85),
684,11,5.0,215,Impala FFV,2007,16.0,,21.0,,Chevrolet,Sedan/Wagon,E85_GSLN,Ethanol (E85),
682,11,5.0,215,Monte Carlo FFV,2007,16.0,,21.0,,Chevrolet,Sedan/Wagon,E85_GSLN,Ethanol (E85),
686,11,5.0,215,Police Tahoe FFV,2007,12.0,,16.0,,Chevrolet,SUV,E85_GSLN,Ethanol (E85),
690,45,9.0,215,Silverado,2007,18.0,,,,Chevrolet,Pickup,HYBR,Hybrid Electric,
687,11,5.0,215,Silverado FFV,2007,12.0,,16.0,,Chevrolet,Pickup,E85_GSLN,Ethanol (E85),
688,11,5.0,215,Suburban FFV,2007,12.0,,15.0,,Chevrolet,SUV,E85_GSLN,Ethanol (E85),
685,11,5.0,215,Tahoe FFV,2007,12.0,,16.0,,Chevrolet,SUV,E85_GSLN,Ethanol (E85),
691,11,5.0,215,Uplander FFV,2007,13.0,,18.0,,Chevrolet,Van,E85_GSLN,Ethanol (E85),
709,11,5.0,223,Aspen FFV,2007,10.0,,15.0,,Chrysler,SUV,E85_GSLN,Ethanol (E85),
702,11,5.0,223,Sebring FFV,2007,15.0,,21.0,,Chrysler,Sedan/Wagon,E85_GSLN,Ethanol (E85),
711,11,5.0,223,Town and Country FFV,2007,13.0,,19.0,,Chrysler,Van,E85_GSLN,Ethanol (E85),
704,11,5.0,225,Caravan FFV,2007,13.0,,19.0,,Dodge,Van,E85_GSLN,Ethanol (E85),
710,11,5.0,225,Dakota FFV,2007,10.0,,15.0,,Dodge,Pickup,E85_GSLN,Ethanol (E85),
706,11,5.0,225,Durango FFV,2007,10.0,,15.0,,Dodge,SUV,E85_GSLN,Ethanol (E85),
703,11,5.0,225,Grand Caravan FFV,2007,13.0,,19.0,,Dodge,Van,E85_GSLN,Ethanol (E85),
705,11,5.0,225,Ram Pickup FFV,2007,9.0,,14.0,,Dodge,Pickup,E85_GSLN,Ethanol (E85),
676,11,5.0,219,Crown Victoria FFV,2007,13.0,,17.0,,Ford,Sedan/Wagon,E85_GSLN,Ethanol (E85),
679,45,9.0,219,Escape Hybrid,2007,36.0,,,,Ford,SUV,HYBR,Hybrid Electric,
678,11,5.0,219,F-150 FFV,2007,11.0,,15.0,,Ford,Pickup,E85_GSLN,Ethanol (E85),
681,11,5.0,219,Grand Marquis FFV,2007,13.0,,17.0,,Ford,Sedan/Wagon,E85_GSLN,Ethanol (E85),
713,11,5.0,213,Savana FFV,2007,10.0,,14.0,,GMC,Van,E85_GSLN,Ethanol (E85),
695,45,9.0,213,Sierra,2007,18.0,,,,GMC,Pickup,HYBR,Hybrid Electric,
692,11,5.0,213,Sierra FFV,2007,12.0,,16.0,,GMC,Pickup,E85_GSLN,Ethanol (E85),
694,11,5.0,213,Yukon FFV,2007,12.0,,16.0,,GMC,SUV,E85_GSLN,Ethanol (E85),
693,11,5.0,213,Yukon XL FFV,2007,12.0,,15.0,,GMC,SUV,E85_GSLN,Ethanol (E85),
674,45,9.0,209,Accord,2007,28.0,,,,Honda,Sedan/Wagon,HYBR,Hybrid Electric,
698,45,9.0,209,Civic,2007,49.0,,,,Honda,Sedan/Wagon,HYBR,Hybrid Electric,
490,3,1.0,209,Civic GX,2007,28.0,,30.0,,Honda,Sedan/Wagon,CNG,CNG - Compressed Natural Gas,
675,9,7.0,209,FCX,2007,62.0,,,,Honda,Sedan/Wagon,H2,Hydrogen Fuel Cell,
708,11,5.0,275,Commander FFV,2007,10.0,,15.0,,Jeep,SUV,E85_GSLN,Ethanol (E85),
707,11,5.0,275,Grand Cherokee FFV,2007,10.0,,15.0,,Jeep,SUV,E85_GSLN,Ethanol (E85),
677,11,5.0,227,Town Car FFV,2007,13.0,,17.0,,Lincoln,Sedan/Wagon,E85_GSLN,Ethanol (E85),
668,11,5.0,239,C230 Sport Sedan FFV,2007,14.0,,19.0,,Mercedes-Benz,Sedan/Wagon,E85_GSLN,Ethanol (E85),
680,45,9.0,233,Mariner,2007,33.0,,,,Mercury,SUV,HYBR,Hybrid Electric,
701,45,9.0,217,Altima,2007,41.0,,,,Nissan,Sedan/Wagon,HYBR,Hybrid Electric,
700,11,5.0,217,Armada FFV,2007,10.0,,13.0,,Nissan,SUV,E85_GSLN,Ethanol (E85),
699,11,5.0,217,Titan FFV,2007,10.0,,14.0,,Nissan,Pickup,E85_GSLN,Ethanol (E85),
697,45,9.0,273,VUE Green Line,2007,27.0,,,,Saturn,SUV,HYBR,Hybrid Electric,
672,45,9.0,221,Camry,2007,40.0,,,,Toyota,Sedan/Wagon,HYBR,Hybrid Electric,
670,45,9.0,221,Highlander,2007,31.0,,,,Toyota,SUV,HYBR,Hybrid Electric,
673,45,9.0,221,Lexus GS 450h,2007,25.0,,,,Toyota,Sedan/Wagon,HYBR,Hybrid Electric,
671,45,9.0,221,Lexus RX 400h,2007,31.0,,,,Toyota,SUV,HYBR,Hybrid Electric,
669,45,9.0,221,Prius,2007,60.0,,,,Toyota,Sedan/Wagon,HYBR,Hybrid Electric,
478,11,5.0,215,Avalanche FFV,2006,11.0,,14.0,,Chevrolet,Pickup,E85_GSLN,Ethanol (E85),
479,11,5.0,215,Impala FFV,2006,16.0,,21.0,,Chevrolet,Sedan/Wagon,E85_GSLN,Ethanol (E85),
495,11,5.0,215,Monte Carlo FFV,2006,16.0,,21.0,,Chevrolet,Sedan/Wagon,E85_GSLN,Ethanol (E85),
496,45,9.0,215,Silverado,2006,18.0,,,,Chevrolet,Pickup,HYBR,Hybrid Electric,
480,3,3.0,215,Silverado,2006,9.0,,,,Chevrolet,Pickup,CNG,CNG - Compressed Natural Gas,
462,3,1.0,215,Silverado,2006,9.0,,,,Chevrolet,Pickup,CNG,CNG - Compressed Natural Gas,
463,11,5.0,215,Silverado FFV,2006,12.0,,16.0,,Chevrolet,Pickup,E85_GSLN,Ethanol (E85),
467,11,5.0,215,Suburban FFV,2006,11.0,,14.0,,Chevrolet,SUV,E85_GSLN,Ethanol (E85),
468,11,5.0,215,Tahoe FFV,2006,11.0,,15.0,,Chevrolet,SUV,E85_GSLN,Ethanol (E85),
456,11,5.0,223,Sebring FFV,2006,15.0,,21.0,,Chrysler,Sedan/Wagon,E85_GSLN,Ethanol (E85),
470,11,5.0,225,Caravan FFV,2006,13.0,,19.0,,Dodge,Van,E85_GSLN,Ethanol (E85),
461,11,5.0,225,Durango FFV,2006,9.0,,12.0,,Dodge,SUV,E85_GSLN,Ethanol (E85),
457,11,5.0,225,Grand Caravan FFV,2006,13.0,,19.0,,Dodge,Van,E85_GSLN,Ethanol (E85),
459,11,5.0,225,Ram Pickup FFV,2006,9.0,,12.0,,Dodge,Pickup,E85_GSLN,Ethanol (E85),
460,11,5.0,225,Stratus FFV,2006,15.0,,21.0,,Dodge,Sedan/Wagon,E85_GSLN,Ethanol (E85),
475,11,5.0,219,Crown Victoria FFV,2006,12.0,,17.0,,Ford,Sedan/Wagon,E85_GSLN,Ethanol (E85),
489,45,9.0,219,Escape Hybrid,2006,36.0,,,,Ford,SUV,HYBR,Hybrid Electric,
477,11,5.0,219,F-150 FFV,2006,11.0,,14.0,,Ford,Pickup,E85_GSLN,Ethanol (E85),
476,11,5.0,219,Grand Marquis FFV,2006,13.0,,17.0,,Ford,Sedan/Wagon,E85_GSLN,Ethanol (E85),
472,11,5.0,219,Taurus FFV,2006,15.0,,19.0,,Ford,Sedan/Wagon,E85_GSLN,Ethanol (E85),
474,11,5.0,219,Taurus Wagon FFV,2006,15.0,,19.0,,Ford,Sedan/Wagon,E85_GSLN,Ethanol (E85),
482,3,1.0,213,Sierra,2006,9.0,,,,GMC,Pickup,CNG,CNG - Compressed Natural Gas,
493,3,3.0,213,Sierra,2006,9.0,,,,GMC,Pickup,CNG,CNG - Compressed Natural Gas,
497,45,9.0,213,Sierra,2006,18.0,,,,GMC,Pickup,HYBR,Hybrid Electric,
481,11,5.0,213,Sierra FFV,2006,12.0,,16.0,,GMC,Pickup,E85_GSLN,Ethanol (E85),
484,11,5.0,213,Yukon FFV,2006,11.0,,15.0,,GMC,SUV,E85_GSLN,Ethanol (E85),
483,11,5.0,213,Yukon XL FFV,2006,11.0,,14.0,,GMC,SUV,E85_GSLN,Ethanol (E85),
485,45,9.0,209,Accord,2006,30.0,,,,Honda,Sedan/Wagon,HYBR,Hybrid Electric,
491,45,9.0,209,Civic Hybrid,2006,49.0,,,,Honda,Sedan/Wagon,HYBR,Hybrid Electric,
486,45,9.0,209,Insight Hybrid,2006,60.0,,,,Honda,Sedan/Wagon,HYBR,Hybrid Electric,
494,11,5.0,227,Town Car FFV,2006,12.0,,17.0,,Lincoln,Sedan/Wagon,E85_GSLN,Ethanol (E85),
492,45,9.0,233,Mariner Hybrid,2006,33.0,,,,Mercury,SUV,HYBR,Hybrid Electric,
540,11,5.0,217,Titan FFV,2006,10.0,,14.0,,Nissan,Pickup,E85_GSLN,Ethanol (E85),
487,45,9.0,221,Highlander Hybrid,2006,33.0,,,,Toyota,SUV,HYBR,Hybrid Electric,
390,45,9.0,221,Lexus 400rh Hybrid,2006,33.0,,,,Toyota,SUV,HYBR,Hybrid Electric,
488,45,9.0,221,Prius Hybrid,2006,60.0,,,,Toyota,Sedan/Wagon,HYBR,Hybrid Electric,
401,11,5.0,215,Avalanche FFV,2005,,,14.0,,Chevrolet,Pickup,E85_GSLN,Ethanol (E85),
394,3,1.0,215,Silverado,2005,10.0,,10.0,,Chevrolet,Pickup,CNG,CNG - Compressed Natural Gas,
400,45,9.0,215,Silverado,2005,17.0,,,,Chevrolet,Pickup,HYBR,Hybrid Electric,
398,3,3.0,215,Silverado,2005,10.0,,10.0,,Chevrolet,Pickup,CNG,CNG - Compressed Natural Gas,
396,11,5.0,215,Silverado FFV,2005,11.0,,15.0,,Chevrolet,Pickup,E85_GSLN,Ethanol (E85),
395,11,5.0,215,Suburban FFV,2005,10.0,,14.0,,Chevrolet,SUV,E85_GSLN,Ethanol (E85),
399,11,5.0,215,Tahoe FFV,2005,11.0,,14.0,,Chevrolet,SUV,E85_GSLN,Ethanol (E85),
365,11,5.0,223,Sebring FFV,2005,16.0,,21.0,,Chrysler,Sedan/Wagon,E85_GSLN,Ethanol (E85),
366,11,5.0,225,Caravan FFV,2005,13.0,,19.0,,Dodge,Van,E85_GSLN,Ethanol (E85),
367,11,5.0,225,Grand Caravan FFV,2005,13.0,,18.0,,Dodge,Van,E85_GSLN,Ethanol (E85),
364,11,5.0,225,Ram Pickup FFV,2005,16.0,,16.0,,Dodge,Pickup,E85_GSLN,Ethanol (E85),
363,11,5.0,225,Stratus FFV,2005,16.0,,21.0,,Dodge,Sedan/Wagon,E85_GSLN,Ethanol (E85),
375,45,9.0,219,Escape Hybrid,2005,36.0,,,,Ford,SUV,HYBR,Hybrid Electric,
373,11,5.0,219,Explorer FFV,2005,16.0,,11.0,,Ford,SUV,E85_GSLN,Ethanol (E85),
374,11,5.0,219,Explorer Sport Trac FFV,2005,11.0,,16.0,,Ford,SUV,E85_GSLN,Ethanol (E85),
378,11,5.0,219,Taurus FFV,2005,15.0,,20.0,,Ford,Sedan/Wagon,E85_GSLN,Ethanol (E85),
379,11,5.0,219,Taurus Wagon FFV,2005,14.0,,19.0,,Ford,Sedan/Wagon,E85_GSLN,Ethanol (E85),
386,3,1.0,213,Sierra,2005,10.0,,10.0,,GMC,Pickup,CNG,CNG - Compressed Natural Gas,
383,3,3.0,213,Sierra,2005,10.0,,10.0,,GMC,Pickup,CNG,CNG - Compressed Natural Gas,
387,45,9.0,213,Sierra,2005,17.0,,,,GMC,Pickup,HYBR,Hybrid Electric,
384,11,5.0,213,Sierra FFV,2005,11.0,,15.0,,GMC,Pickup,E85_GSLN,Ethanol (E85),
380,11,5.0,213,Yukon FFV,2005,11.0,,14.0,,GMC,SUV,E85_GSLN,Ethanol (E85),
381,11,5.0,213,Yukon XL FFV,2005,10.0,,14.0,,GMC,SUV,E85_GSLN,Ethanol (E85),
402,45,9.0,209,Accord Hybrid,2005,30.0,,21.0,,Honda,Sedan/Wagon,HYBR,Hybrid Electric,
391,3,1.0,209,Civic GX,2005,30.0,,29.0,,Honda,Sedan/Wagon,CNG,CNG - Compressed Natural Gas,
392,45,9.0,209,Civic Hybrid,2005,48.0,,31.0,,Honda,Sedan/Wagon,HYBR,Hybrid Electric,
393,45,9.0,209,Insight Hybrid,2005,60.0,,,,Honda,Sedan/Wagon,HYBR,Hybrid Electric,
371,11,5.0,239,C240 Luxury Sedan FFV,2005,20.0,,20.0,,Mercedes-Benz,Sedan/Wagon,E85_GSLN,Ethanol (E85),
372,11,5.0,239,C240 Luxury Wagon FFV,2005,20.0,,20.0,,Mercedes-Benz,Sedan/Wagon,E85_GSLN,Ethanol (E85),
370,11,5.0,239,C320 Luxury Sedan FFV,2005,20.0,,20.0,,Mercedes-Benz,Sedan/Wagon,E85_GSLN,Ethanol (E85),
369,11,5.0,239,C320 Sport Coupe FFV,2005,19.0,,19.0,,Mercedes-Benz,Sedan/Wagon,E85_GSLN,Ethanol (E85),
368,11,5.0,239,C320 Sport Sedan FFV,2005,20.0,,19.0,,Mercedes-Benz,Sedan/Wagon,E85_GSLN,Ethanol (E85),
376,11,5.0,233,Mountaineer FFV,2005,11.0,,15.0,,Mercury,SUV,E85_GSLN,Ethanol (E85),
377,11,5.0,233,Sable FFV,2005,15.0,,20.0,,Mercury,Sedan/Wagon,E85_GSLN,Ethanol (E85),
403,11,5.0,217,Titan FFV,2005,14.0,,14.0,,Nissan,Pickup,E85_GSLN,Ethanol (E85),
389,45,9.0,221,Highlander Hybrid,2005,31.0,,,,Toyota,SUV,HYBR,Hybrid Electric,
388,45,9.0,221,Prius Hybrid,2005,60.0,,,,Toyota,Sedan/Wagon,HYBR,Hybrid Electric,
248,3,3.0,215,Chevrolet Cavalier,2004,23.0,,24.0,,Chevrolet,Sedan/Wagon,CNG,CNG - Compressed Natural Gas,
253,3,3.0,215,Express,2004,14.0,,15.0,,Chevrolet,Van,CNG,CNG - Compressed Natural Gas,
254,3,1.0,215,Express,2004,14.0,,15.0,,Chevrolet,Van,CNG,CNG - Compressed Natural Gas,
316,3,1.0,215,Silverado,2004,10.0,,10.0,,Chevrolet,Pickup,CNG,CNG - Compressed Natural Gas,
251,3,3.0,215,Silverado,2004,10.0,,10.0,,Chevrolet,Pickup,CNG,CNG - Compressed Natural Gas,
252,11,5.0,215,Silverado FFV,2004,11.0,,15.0,,Chevrolet,Pickup,E85_GSLN,Ethanol (E85),
261,11,5.0,215,Suburban FFV,2004,10.0,,14.0,,Chevrolet,SUV,E85_GSLN,Ethanol (E85),
249,11,5.0,215,Tahoe FFV,2004,11.0,,14.0,,Chevrolet,SUV,E85_GSLN,Ethanol (E85),
287,11,5.0,223,Sebring Sedan FFV,2004,16.0,,21.0,,Chrysler,Sedan/Wagon,E85_GSLN,Ethanol (E85),
573,11,5.0,225,Ram Pickup FFV,2004,16.0,,16.0,,Dodge,Pickup,E85_GSLN,Ethanol (E85),
289,11,5.0,225,Stratus Sedan FFV,2004,16.0,,21.0,,Dodge,Sedan/Wagon,E85_GSLN,Ethanol (E85),
277,3,1.0,219,Crown Victoria,2004,15.0,,18.0,,Ford,Sedan/Wagon,CNG,CNG - Compressed Natural Gas,
274,3,1.0,219,E 250 Van,2004,12.0,,13.0,,Ford,Van,CNG,CNG - Compressed Natural Gas,
275,3,1.0,219,E 350 Van,2004,12.0,,13.0,,Ford,Van,CNG,CNG - Compressed Natural Gas,
276,3,1.0,219,E 350 Wagon,2004,13.0,,13.0,,Ford,Van,CNG,CNG - Compressed Natural Gas,
267,11,5.0,219,Explorer FFV,2004,11.0,,15.0,,Ford,SUV,E85_GSLN,Ethanol (E85),
268,11,5.0,219,Explorer Sport Trac FFV,2004,11.0,,16.0,,Ford,SUV,E85_GSLN,Ethanol (E85),
272,55,3.0,219,F-150,2004,11.0,,14.0,,Ford,Pickup,LPG,Propane,
